CFA,Q1,AGE13,PHD,CA9C,CA10C,CA11,CA12,SALPRSFIN,DIPL0,DIPL1,DIPL2a,DIPL2b,DIPL2c,DIPL3,DIPL4,DIPL5a,DIPL5b,DIPL6a,DIPL6b,DIPL6c,DIPL7
2,2,24,08,5,3,4,4,1897,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2,23,03T,2,2,1,1,1852,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2,22,08,2,2,3,3,1750,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,28,04T,2,2,2,2,2175,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2,23,04T,2,5,3,2,1550,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2,22,05,8,2,,2,1250,0,0,0,0,1,0,0,0,0,0,0,0,0
1,2,23,08,4,3,6,4,1615,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,22,08,4,4,6,6,1740,0,0,0,0,0,0,1,0,0,0,0,0,0
2,1,24,08,2,2,6,6,1966.6875,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,24,08,1,1,2,1,1733,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,21,08,1,1,7,3,1282,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,21,02T,7,1,7,1,1625,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,24,08,1,4,2,2,1794,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,24,08,4,2,6,6,1800,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,25,08,5,2,1,2,2037,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,19,04T,3,2,7,2,1675,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2,24,08,4,4,2,2,1500,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,22,08,4,4,6,6,1863,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,21,08,5,5,2,2,1474,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,24,05,8,3,,6,1435,0,0,0,0,1,0,0,0,0,0,0,0,0
2,2,22,08,1,2,2,7,1540,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,23,08,2,2,1,1,1122,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,23,08,1,3,2,3,1770,0,0,0,0,0,0,1,0,0,0,0,0,0
2,1,23,08,1,2,7,3,1436,0,0,0,0,0,0,1,0,0,0,0,0,0
2,1,23,08,4,2,2,2,2275,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,21,08,2,2,2,1,1700,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,21,08,4,2,1,3,2152.1992188,0,0,0,0,0,0,1,0,0,0,0,0,0
2,1,24,08,5,4,1,3,1500,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,25,08,4,4,7,7,2358,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,22,08,1,1,1,1,1783.296875,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,22,08,4,4,7,3,2000,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,24,02T,3,2,2,3,1250,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,24,08,3,2,1,2,1764,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,21,08,2,2,4,6,1895,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,23,08,8,4,,7,2024,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,21,02T,7,2,7,3,1269,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,21,08,1,1,6,1,1738,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2,21,08,3,9,1,2,1878,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,31,08,5,7,7,3,1820,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,21,02T,2,2,3,3,1260,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,23,08,1,2,2,4,1754,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,22,08,1,2,2,3,1500,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,24,08,2,3,3,5,1775,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,20,03T,1,1,7,7,1500,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2,20,03T,6,2,1,1,1550,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2,21,04T,7,2,2,5,1625,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2,22,04T,1,2,2,1,1500,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,28,08,4,4,3,6,2010,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,24,08,1,1,7,4,1650,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,24,08,4,2,6,3,1761.796875,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,23,08,7,2,2,2,1663,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,22,08,4,4,3,4,1874,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,22,08,4,3,5,5,1634,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,24,08,1,2,1,6,1733,0,0,0,0,0,0,1,0,0,0,0,0,0
2,1,25,08,2,9,1,1,1610,0,0,0,0,0,0,1,0,0,0,0,0,0
2,1,25,08,4,2,1,1,1800,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,22,03T,2,2,1,1,1630,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2,24,08,2,2,1,5,1800,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,26,08,4,3,6,4,1880,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,24,08,1,1,1,1,2503,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,32,02T,1,2,7,1,1796,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,23,08,2,2,7,3,1850,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,33,08,8,2,,2,1920,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,22,08,4,9,5,4,1691,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,25,08,1,9,1,1,1600,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,28,02T,2,2,1,2,1733,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,21,08,1,1,2,2,1725,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,27,08,4,2,1,2,1600,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,26,08,5,5,2,2,1600,0,0,0,0,0,0,1,0,0,0,0,0,0
2,1,21,08,2,2,1,4,1788,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,23,05,1,1,2,1,1706,0,0,0,0,1,0,0,0,0,0,0,0,0
2,1,23,08,5,2,2,2,1750,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,22,08,4,2,7,1,1600,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,23,08,2,2,1,1,1700,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,21,03T,2,2,2,2,1250,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2,23,08,2,2,2,4,1896,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,23,08,5,5,2,2,1800,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,23,08,1,1,2,2,1650,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,22,08,4,7,4,5,1928,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,24,08,1,2,1,5,1950,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,23,08,1,2,1,1,1950,0,0,0,0,0,0,1,0,0,0,0,0,0
2,1,22,08,4,4,6,2,2142,0,0,0,0,0,0,1,0,0,0,0,0,0
2,1,24,08,2,2,2,3,2752,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,22,08,4,4,6,4,2384,0,0,0,0,0,0,1,0,0,0,0,0,0
2,1,24,08,2,2,1,1,2400,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,23,07T,2,2,4,3,1700,0,0,0,0,0,1,0,0,0,0,0,0,0
2,2,20,02T,4,4,7,5,1733.296875,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,25,08,2,2,3,5,2000,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,27,02T,2,2,7,7,1400,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,22,03T,2,2,2,1,1354,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2,21,03T,2,5,7,3,1278,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2,19,02T,2,2,1,2,1495,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,20,02T,4,2,2,1,1463,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,20,04T,2,2,1,2,1733,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2,22,08,2,2,2,1,1486,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,21,08,4,4,5,6,1800,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,20,02T,2,2,2,3,1458,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,29,09L,8,2,,2,1383.296875,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2,25,08,1,2,2,3,2012.328125,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,24,08,2,2,2,1,2004,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,23,08,4,4,4,2,1942,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,34,08,1,9,1,1,1900,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,24,08,9,2,3,4,1800,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,20,02T,1,2,2,2,1384,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,23,05,2,8,1,,1530,0,0,0,0,1,0,0,0,0,0,0,0,0
2,2,23,04T,1,2,1,1,1639,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2,22,03T,2,2,1,2,1443.296875,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2,22,02T,2,2,2,7,1692,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,25,10L,4,2,6,3,1379,0,0,0,0,0,0,0,0,1,0,0,0,0
2,2,24,08,7,1,1,1,1970.296875,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,25,08,2,2,1,5,1950,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,27,08,2,2,2,4,1928,0,0,0,0,0,0,1,0,0,0,0,0,0
2,1,23,08,4,2,2,1,1866.6875,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2,21,08,2,1,4,3,2000,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2,25,08,4,2,5,5,1777,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2,22,08,4,3,6,3,1975,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2,22,08,4,4,1,1,1962.5,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,24,08,1,2,1,1,1967,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,24,03T,3,2,1,3,1633.296875,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2,27,04T,1,1,1,1,1573.296875,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2,21,02T,1,1,2,2,2226,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,21,08,5,5,2,1,2167,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,24,08,5,2,1,1,1938,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,34,02T,7,5,7,1,1400,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,23,08,2,9,1,1,1848,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,24,08,1,9,1,1,1600,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,19,02T,2,3,5,3,1643.6953125,0,1,0,0,0,0,0,0,0,0,0,0,0
1,2,25,08,1,2,1,1,2167,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,22,02T,2,1,1,1,1459,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,24,03T,1,2,1,1,1262,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2,21,03T,5,5,7,2,1113,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2,24,08,2,9,1,2,2800,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,24,08,7,2,7,3,2667,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2,21,04T,7,2,3,7,1300,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2,21,08,3,5,1,1,2300,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,22,03T,5,2,2,4,1200,0,0,0,1,0,0,0,0,0,0,0,0,0
1,2,21,06T,2,2,1,4,2345,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,22,03I,2,2,3,3,1735,0,0,1,0,0,0,0,0,0,0,0,0,0
1,2,17,08,4,2,2,3,1180,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,26,08,2,2,2,2,1399,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1,21,03T,4,2,2,2,1300,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,21,06T,5,9,2,3,1350,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,22,03T,1,2,1,1,1170,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2,24,08,2,2,1,4,1587,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,24,08,3,2,1,1,1800,0,0,0,0,0,0,1,0,0,0,0,0,0
2,1,27,02T,4,2,2,7,1469,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,23,08,4,2,5,5,1505,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,26,08,4,2,1,5,1737.6953125,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,27,08,5,5,2,2,1447.6953125,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,22,08,2,2,2,4,1600,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,24,10L,2,2,4,3,1546,0,0,0,0,0,0,0,0,1,0,0,0,0
2,2,27,10L,4,4,4,1,1400,0,0,0,0,0,0,0,0,1,0,0,0,0
2,2,23,08,1,2,5,1,1618.6992188,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,22,08,1,1,1,1,1730,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,20,02T,1,1,7,1,1600,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,22,08,4,2,2,7,1600,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,23,08,2,2,4,4,1404,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,29,08,5,2,2,2,1800,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,23,08,5,5,4,2,1600,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,22,08,4,9,6,5,1930,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,24,08,2,2,2,4,1480,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,21,08,2,4,4,4,1682,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,23,08,4,2,4,2,1637.6875,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,22,08,1,1,1,2,1540,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,25,10L,4,2,1,5,1400,0,0,0,0,0,0,0,0,1,0,0,0,0
2,2,24,08,3,7,2,5,1500,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,22,08,5,2,2,2,1680,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,24,08,6,2,1,1,1600,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,23,08,2,2,3,5,1300,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,21,08,1,2,2,3,1390,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,19,03T,5,1,2,4,1450,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2,22,08,6,6,3,4,1587,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,20,02T,7,7,2,2,1333.296875,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,26,08,4,4,6,6,2008,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,23,08,4,4,5,5,1500,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,25,08,2,2,5,5,1754,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,24,10L,4,2,6,1,1650,0,0,0,0,0,0,0,0,1,0,0,0,0
2,1,33,02T,2,2,1,7,1400,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,25,02T,7,9,1,1,1500,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,23,05,1,9,1,1,1712,0,0,0,0,1,0,0,0,0,0,0,0,0
2,2,22,04T,2,2,4,3,1990,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2,21,08,2,3,1,4,1698,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,23,08,6,6,1,1,1400,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,23,08,1,2,1,2,1495,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,24,08,4,2,6,2,1300,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,24,08,2,2,1,1,1310,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,27,08,3,4,3,3,1517.296875,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,22,08,1,2,3,3,1524,0,0,0,0,0,0,1,0,0,0,0,0,0
2,1,32,13L,5,5,3,1,1600,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1,22,03T,1,2,7,4,1380,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2,25,10L,2,2,1,5,1245,0,0,0,0,0,0,0,0,1,0,0,0,0
2,2,20,02T,1,2,2,2,1721,0,1,0,0,0,0,0,0,0,0,0,0,0
2,2,26,12L,1,9,1,1,1460,0,0,0,0,0,0,0,0,1,0,0,0,0
2,2,23,08,1,2,3,1,1300,0,0,0,0,0,0,1,0,0,0,0,0,0
2,1,32,16,4,2,6,4,1310,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2,23,08,4,2,5,2,1600,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,22,08,2,4,4,6,1460,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,22,08,4,2,1,1,1280,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,23,08,3,1,1,1,1625,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,25,08,4,2,6,3,1300,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,34,08,9,4,1,4,1500,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,23,08,4,3,7,4,1440,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,21,08,5,2,3,4,1947,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,29,10L,5,2,1,1,1671.6875,0,0,0,0,0,0,0,0,1,0,0,0,0
2,2,24,08,2,8,4,,1300,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,23,08,1,2,1,1,1571,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,23,08,2,2,1,2,1600,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,21,08,3,2,4,4,1704,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,22,08,1,1,2,3,1711.6953125,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,21,05,4,2,2,2,1353.5,0,0,0,0,1,0,0,0,0,0,0,0,0
2,2,24,08,4,1,5,7,1519.1992188,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,22,08,2,2,2,1,1376,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,27,07T,2,2,3,2,1950,0,0,0,0,0,1,0,0,0,0,0,0,0
2,1,23,03T,4,4,7,4,1412,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,25,08,2,4,3,2,1400,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,32,10L,1,2,2,1,1529,0,0,0,0,0,0,0,0,1,0,0,0,0
2,1,30,06T,2,2,4,5,1400,0,0,0,0,0,1,0,0,0,0,0,0,0
2,2,32,08,1,1,1,1,1600,0,0,0,0,0,0,1,0,0,0,0,0,0
2,1,24,03T,6,6,1,4,1484,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2,29,03T,8,2,,3,1150,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,20,03T,1,9,2,3,1273,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,25,03T,2,2,6,2,1133,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2,22,05,3,2,2,2,1230,0,0,0,0,1,0,0,0,0,0,0,0,0
2,2,28,03T,7,7,7,7,1100,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,20,03T,3,2,2,2,1249.296875,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2,22,02T,5,2,2,1,1441,0,1,0,0,0,0,0,0,0,0,0,0,0
2,1,25,03T,4,4,1,1,1560,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2,28,10M,3,4,4,3,1450,0,0,0,0,0,0,0,0,1,0,0,0,0
2,1,32,03T,2,2,2,2,1100,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,22,08,1,1,3,1,1300,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,30,14L,4,2,6,5,1600,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1,23,03T,3,1,4,2,1200,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,20,03T,1,4,2,6,1282,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,22,03T,1,4,1,3,1385,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,20,03T,5,2,7,2,1500,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,21,03T,4,4,3,3,1517,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2,32,07T,2,2,1,7,2492,0,0,0,0,0,1,0,0,0,0,0,0,0
2,1,23,03T,2,2,7,7,1350,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,20,03T,5,2,1,3,1160,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,21,03T,4,4,6,6,1900,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2,34,03T,4,2,7,7,1230,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2,21,03T,2,2,2,4,1901,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,21,03T,2,2,3,2,1180,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,22,03T,4,2,7,3,1525,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,21,03T,1,1,7,7,1308,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2,20,03T,6,3,1,3,1335,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,29,12M,4,2,5,5,1900,0,0,0,0,0,0,0,0,1,0,0,0,0
2,1,26,03T,3,4,4,5,1500,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,22,09L,2,2,3,2,1614.6953125,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1,30,01,2,5,1,1,960,1,0,0,0,0,0,0,0,0,0,0,0,0
2,2,21,03T,1,2,7,2,1228,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,24,07T,1,1,1,1,1260,0,0,0,0,0,1,0,0,0,0,0,0,0
2,2,21,03T,2,2,3,5,1230,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,19,01,4,2,5,4,1129,1,0,0,0,0,0,0,0,0,0,0,0,0
2,2,22,03T,1,1,2,2,1300,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2,21,03T,5,2,3,3,1184,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2,21,03T,4,2,7,7,894,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,25,03T,4,2,3,1,1240,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2,24,03T,1,4,1,7,1341,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,23,03T,1,1,7,7,1459,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2,21,03T,5,4,6,4,1500,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2,22,08,5,5,2,2,1230,0,0,0,0,0,0,1,0,0,0,0,0,0
2,1,20,03T,1,4,1,7,1280,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,25,03T,1,1,7,5,1425,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,23,03T,4,2,2,2,1416,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2,24,08,4,4,4,5,1840,0,0,0,0,0,0,1,0,0,0,0,0,0
2,2,23,06T,2,2,2,3,1800,0,0,0,0,0,1,0,0,0,0,0,0,0
2,1,23,03T,1,1,2,3,1516.6992188,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2,22,10M,6,4,1,3,1260,0,0,0,0,0,0,0,0,1,0,0,0,0
2,1,24,13L,4,2,5,3,1757,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1,23,08,3,4,5,4,1900,0,0,0,0,0,0,1,0,0,0,0,0,0
2,1,23,03T,2,2,6,7,1527,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,20,03T,2,2,3,3,1246,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2,22,03T,2,2,7,6,1400,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2,28,12L,4,4,3,4,1517,0,0,0,0,0,0,0,0,1,0,0,0,0
2,1,23,03T,2,2,1,1,1282,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2,24,03T,7,9,7,7,1276,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2,25,03T,2,1,7,2,1500,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2,21,02T,5,2,3,2,700,0,1,0,0,0,0,0,0,0,0,0,0,0
2,1,20,03T,4,4,7,5,1380,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,22,03T,1,1,2,3,1454,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2,22,03T,3,2,3,1,1148,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2,24,03T,5,2,3,4,1555,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,24,03T,5,2,2,7,1173,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2,31,06I,5,3,1,4,1400,0,0,0,0,0,1,0,0,0,0,0,0,0
2,1,23,03T,6,6,2,7,1500,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2,24,06T,2,2,3,3,1370,0,0,0,0,0,1,0,0,0,0,0,0,0
2,1,25,10L,4,2,5,4,1142,0,0,0,0,0,0,0,0,1,0,0,0,0
2,2,21,03T,1,2,3,7,1320,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,27,08,1,9,3,3,1800,0,0,0,0,0,0,1,0,0,0,0,0,0
2,1,33,03T,2,2,2,1,1300,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2,22,08,4,2,4,2,1600,0,0,0,0,0,0,1,0,0,0,0,0,0
2,1,31,03T,1,1,1,1,1119,0,0,0,1,0,0,0,0,0,0,0,0,0
2,2,24,03T,4,4,7,3,1500,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,23,03T,5,9,2,2,1470,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,22,03T,7,4,3,3,1683,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,24,03T,8,2,,5,1194,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,28,13M,2,2,4,4,2805,0,0,0,0,0,0,0,0,0,0,1,0,0
2,1,23,08,2,2,6,6,1650,0,0,0,0,0,0,1,0,0,0,0,0,0
2,1,20,08,4,9,6,3,1366,0,0,0,0,0,0,1,0,0,0,0,0,0
2,1,23,09L,3,2,4,4,1585,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1,22,03T,4,4,5,3,1000,0,0,0,1,0,0,0,0,0,0,0,0,0
2,1,20,03T,7,4,7,3,1400,0,0,0,1,0,0,0,0,0,0,0,0,0
